V,225114530,53.504392,-113.537046
V,225114531,53.503993,-113.538205
V,225117343,53.483502,-113.541138
V,225117345,53.482639,-113.541140
V,225119364,53.481423,-113.541173
V,225119367,53.480075,-113.540623
V,225119368,53.479538,-113.540022
V,225119369,53.478823,-113.539130
V,225119370,53.478379,-113.538838
V,225119371,53.477909,-113.538649
V,225119372,53.477362,-113.538623
V,225119373,53.476302,-113.538683
V,225119374,53.472676,-113.538709
V,225119376,53.467410,-113.538701
V,225119377,53.465042,-113.538640
V,225119378,53.462047,-113.538675
V,225119379,53.461626,-113.538675
V,225119380,53.461177,-113.538615
V,225119381,53.460656,-113.538460
V,225119382,53.460211,-113.538211
V,225119384,53.459756,-113.537859
V,225119385,53.459140,-113.537284
V,225119387,53.456202,-113.534601
V,225119388,53.455913,-113.534383
V,225119390,53.455494,-113.534169
V,225119391,53.455203,-113.534074
V,225119394,53.454824,-113.534023
V,225119395,53.454226,-113.533954
V,225121243,53.467367,-113.538687
V,225121244,53.467362,-113.533992
V,225121246,53.467321,-113.532515
V,225121249,53.467000,-113.528584
V,225121276,53.467201,-113.479546
V,225121278,53.465832,-113.474957
V,225121300,53.465326,-113.427653
V,225121308,53.463707,-113.398872
V,225121311,53.463383,-113.391297
V,225121314,53.463102,-113.389890
V,225121316,53.462805,-113.388594
V,225121317,53.462485,-113.387380
V,225171240,53.488071,-113.546069
V,225171241,53.488098,-113.544528
V,225171242,53.488112,-113.543665
V,225171243,53.488218,-113.542382
V,225171244,53.488255,-113.541065
V,225171289,53.488068,-113.453106
V,225171290,53.488182,-113.451975
V,225171292,53.488337,-113.451101
V,225171293,53.488554,-113.450339
V,225178713,53.483044,-113.519488
V,225178715,53.483110,-113.522484
V,225178718,53.482547,-113.550949
V,225178720,53.482522,-113.561176
V,225178722,53.482589,-113.565038
V,225178723,53.482828,-113.568115
V,225178725,53.483773,-113.569789
V,225178727,53.485546,-113.571124
V,225178728,53.488088,-113.571677
V,225178737,53.498505,-113.571947
V,225180749,53.503241,-113.562368
V,225181634,53.518071,-113.520698
V,225181635,53.518086,-113.517824
V,225181637,53.518067,-113.512010
V,225191042,53.517918,-113.455042
V,225201019,53.453936,-113.368954
V,225203433,53.472445,-113.369675
V,225203434,53.472446,-113.370919
V,225203435,53.472402,-113.371668
V,225203436,53.472494,-113.372232
V,225203438,53.472586,-113.372896
V,225203439,53.472601,-113.373711
V,225203440,53.472596,-113.374149
V,225203441,53.472754,-113.375136
V,225203442,53.472821,-113.375591
V,225203444,53.472892,-113.376423
V,225203446,53.472841,-113.377245
V,225203447,53.472484,-113.378775
V,225203449,53.472177,-113.381502
V,225203450,53.472177,-113.382377
V,225203452,53.472218,-113.384368
V,225203453,53.472269,-113.386154
V,225203454,53.472203,-113.386969
V,225204637,53.473174,-113.372223
V,225204638,53.474134,-113.371960
V,225211575,53.476075,-113.416738
V,225211614,53.454825,-113.419875
V,225211615,53.452356,-113.419292
V,225211616,53.451099,-113.419111
V,225211619,53.450054,-113.419151
V,225211622,53.442446,-113.418511
V,225211625,53.436087,-113.417908
V,225211626,53.435097,-113.417878
V,225211627,53.432092,-113.417818
V,225211628,53.429825,-113.418155
V,225211629,53.427979,-113.418083
V,225211630,53.424883,-113.418112
V,225216603,53.495563,-113.418206
V,225216604,53.499113,-113.418241
V,225216606,53.500625,-113.418258
V,225216607,53.502267,-113.418337
V,225216609,53.504810,-113.418315
V,225216616,53.508148,-113.418386
V,225216618,53.509927,-113.418388
V,225216619,53.512470,-113.418495
V,225216620,53.513620,-113.418438
V,225216622,53.515948,-113.418502
V,225216623,53.518005,-113.418527
V,225216624,53.521496,-113.418613
V,225216625,53.522851,-113.418649
V,225216627,53.524727,-113.418673
V,225216630,53.526699,-113.418706
V,225216635,53.533884,-113.418658
V,225216639,53.542543,-113.418618
V,225216640,53.544654,-113.418614
V,225216657,53.558441,-113.418582
V,225217624,53.547382,-113.420287
V,225217625,53.547371,-113.421969
V,225217627,53.547239,-113.423171
V,225217629,53.547106,-113.424132
V,225217630,53.546744,-113.425402
V,225217632,53.546153,-113.426389
V,225217634,53.545164,-113.427572
V,225221944,53.488006,-113.442564
V,225221946,53.490277,-113.442599
V,225221947,53.491258,-113.442597
V,225221950,53.494914,-113.442599
V,225221956,53.509414,-113.442819
V,225221957,53.512214,-113.442855
V,225221961,53.518994,-113.442775
V,225221962,53.521102,-113.442776
V,225221965,53.526877,-113.442914
V,225221966,53.527721,-113.442922
V,225221969,53.533919,-113.442911
V,225237416,53.524729,-113.541104
V,225237417,53.525352,-113.541078
V,225237420,53.525770,-113.540761
V,225237421,53.526193,-113.540108
V,225237423,53.526515,-113.539662
V,225237425,53.526984,-113.539216
V,225237426,53.527581,-113.538932
V,225237428,53.527872,-113.538417
V,225237430,53.528107,-113.537774
V,225237432,53.528331,-113.537319
V,225237434,53.528729,-113.537147
V,225237436,53.529607,-113.536915
V,225237439,53.530107,-113.536598
V,225237441,53.530474,-113.536057
V,225237442,53.530719,-113.535585
V,225237444,53.530984,-113.535070
V,225237447,53.531336,-113.534350
V,225237448,53.531363,-113.533779
V,225237450,53.531038,-113.532467
V,225237451,53.530898,-113.531379
V,225237452,53.530811,-113.530650
V,225237453,53.530591,-113.529405
V,225237455,53.530234,-113.527817
V,225237457,53.530132,-113.527500
V,225237459,53.529903,-113.526375
V,225237461,53.529790,-113.525397
V,225237462,53.529641,-113.524619
V,225237463,53.529157,-113.523203
V,225237464,53.528862,-113.522393
V,225237465,53.528525,-113.521294
V,225237466,53.528097,-113.520367
V,225237467,53.527509,-113.519315
V,225237468,53.526760,-113.518239
V,225237469,53.526418,-113.517189
V,225237470,53.526031,-113.515853
V,225241581,53.522989,-113.538323
V,225241582,53.523438,-113.538349
V,225241583,53.523938,-113.538718
V,225241584,53.524753,-113.538999
V,225241585,53.525428,-113.538924
V,225241586,53.525796,-113.538666
V,225241588,53.526540,-113.537722
V,225241589,53.527408,-113.536658
V,225247045,53.520897,-113.538787
V,225247046,53.520351,-113.538460
V,225247048,53.519540,-113.538251
V,225247050,53.518974,-113.537924
V,225247052,53.518499,-113.537241
V,225247823,53.518319,-113.536508
V,225247824,53.517940,-113.534401
V,225264879,53.476287,-113.532065
V,225264882,53.475917,-113.525963
V,225264884,53.475712,-113.522908
V,225264891,53.475756,-113.512685
V,225264893,53.475761,-113.511157
V,225264894,53.475771,-113.509698
V,225264895,53.475756,-113.508599
V,225264896,53.475633,-113.507835
V,225264897,53.475431,-113.507175
V,225264898,53.474961,-113.506085
V,225280736,53.439406,-113.518247
V,225280746,53.433577,-113.519203
V,225280749,53.432390,-113.518462
V,225280751,53.431424,-113.517518
V,225280752,53.430706,-113.516951
V,225280755,53.428092,-113.516369
V,225280756,53.426654,-113.516381
V,225310774,53.453928,-113.530430
V,225310780,53.454676,-113.538787
V,225310782,53.455024,-113.539816
V,225310784,53.455944,-113.542520
V,225310786,53.456117,-113.543250
V,225310787,53.456209,-113.544108
V,225310788,53.456158,-113.545052
V,225310790,53.455995,-113.545807
V,225310791,53.455606,-113.546975
V,225310793,53.455034,-113.548820
V,225310794,53.454252,-113.551283
V,225310796,53.454012,-113.552468
V,225310798,53.453941,-113.553128
V,225310800,53.453910,-113.554631
V,225310802,53.453925,-113.556605
V,225310804,53.453946,-113.559144
V,225339204,53.512006,-113.577639
V,225339206,53.512300,-113.578858
V,225339207,53.512488,-113.579926
V,225339208,53.512595,-113.581054
V,225339209,53.512580,-113.582414
